"Staff","Customer.Full.Name","Location.Name","Device.Name","Quantity","Product","Category","Date.Time","Discount.Value","Discount.Reason","NET.Sales","Tax.Code","Tax","TOTAL.Sales","Cost.Price","Margin","Tender","Nominal","A.C.Ref","Notes","Customer.ID","ProductId"
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 12:30:56",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000g","Tofu & other plant-based food (Donate)","Plant based products","26/03/2024 12:30:56",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517719
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000g","Bread (Donate)","Bakery, Bread & Baking ingredient","26/03/2024 12:30:34",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517547
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 12:30:34",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Muller Rice (Take)","Other","26/03/2024 12:29:59",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 12:29:59",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 12:22:48",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Muller Rice (Take)","Other","26/03/2024 12:22:37",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Muller Rice (Take)","Other","26/03/2024 12:22:23",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","26/03/2024 12:04:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Beetroot (Take)","Other","26/03/2024 12:04:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Potato (Take)","Other","26/03/2024 12:04:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 12:04:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Other","26/03/2024 12:04:04",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Yogurt or Yogurt drink (Take)","Dairy & Dairy alternatives","26/03/2024 11:58:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517730
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 11:58:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Sandwich Thins (Take)","Bakery, Bread & Baking ingredient","26/03/2024 11:58:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517693
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Muller Rice (Take)","Other","26/03/2024 11:37:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 11:37:22",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 11:36:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Potato (Take)","Other","26/03/2024 11:36:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Carrots (Take)","Other","26/03/2024 11:35:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Beetroot (Take)","Other","26/03/2024 11:35:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 11:35:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:35:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Potato (Take)","Other","26/03/2024 11:35:08",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","10.0000","Beetroot (Take)","Other","26/03/2024 11:32:40",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 11:32:40",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Carrots (Take)","Other","26/03/2024 11:32:40",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Muller Rice (Take)","Other","26/03/2024 11:32:40",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","14.0000","Muller Rice (Take)","Other","26/03/2024 11:30:55",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 11:30:55",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Beetroot (Take)","Other","26/03/2024 11:30:01",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Carrots (Take)","Other","26/03/2024 11:30:01",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Muller Rice (Take)","Other","26/03/2024 11:30:01",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 11:30:01",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:20:07",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Bakery, Bread & Baking ingredient","26/03/2024 11:20:07",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517693
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:17:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Muller Rice (Take)","Other","26/03/2024 11:17:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Potato (Take)","Other","26/03/2024 11:17:21",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:16:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Muller Rice (Take)","Other","26/03/2024 11:16:23",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:14:05",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","Beetroot (Take)","Other","26/03/2024 11:14:05",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Carrots (Take)","Other","26/03/2024 11:14:05",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Muller Rice (Take)","Other","26/03/2024 11:14:05",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Potato (Take)","Other","26/03/2024 11:14:05",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Sandwich Thins (Take)","Other","26/03/2024 11:14:05",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517694
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Carrots (Take)","Other","26/03/2024 11:13:13",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Potato (Take)","Other","26/03/2024 11:13:13",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:13:13",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:12:49",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Potato (Take)","Other","26/03/2024 11:12:49",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Carrots (Take)","Other","26/03/2024 11:12:49",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545090
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Potato (Take)","Other","26/03/2024 11:12:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Beetroot (Take)","Other","26/03/2024 11:12:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:12:15",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:10:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","3.0000","Muller Rice (Take)","Other","26/03/2024 11:10:44",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Muller Rice (Take)","Other","26/03/2024 11:10:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:10:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Potato (Take)","Other","26/03/2024 11:10:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545099
"Individuals"," ","Harper Adams University Main Store","Till1","4.0000","Beetroot (Take)","Other","26/03/2024 11:10:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517542
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 11:08:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:08:05",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","2.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 11:05:40",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:05:40",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:05:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 11:05:04",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517689
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:04:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Muller Rice (Take)","Other","26/03/2024 11:04:17",0," ",0," ",0,0,0,0,"Returning user"," "," "," "," ",20545078
"Individuals"," ","Harper Adams University Main Store","Till1","6.0000","2) Staff member","Other","26/03/2024 11:01:16",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:01:16",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","1) Postgraduate student","Other","26/03/2024 11:01:16",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517520
"Individuals"," ","Harper Adams University Main Store","Till1","64.0000g","Rice pudding (Donate)","Dessert, Confectionery, biscuit & snacks","26/03/2024 11:01:16",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517688
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 11:01:16",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","5.0000","2) Staff member","Other","26/03/2024 10:55:41",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","90.0000g","Rice pudding (Donate)","Dessert, Confectionery, biscuit & snacks","26/03/2024 10:55:41",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517688
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","2) Staff member","Other","26/03/2024 10:38:58",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517522
"Individuals"," ","Harper Adams University Main Store","Till1","1.0000","Fresh vegetables (any) (Take)","Fruit & Vegetables (Fresh)","26/03/2024 10:38:58",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517612
"Individuals"," ","Harper Adams University Main Store","Till1","12.0000","Rice pudding (Take)","Dessert, Confectionery, biscuit & snacks","26/03/2024 10:38:58",0," ",0," ",0,0,0,0,"First time user"," "," "," "," ",20517689
